Barrido de ctes de tiempo -> N_inicial:1, N_final:512
404.000000000000,15857.336654794204,0.241395889188
405.000000000000,15857.394676088403,0.198919196636
406.000000000000,15857.651165658875,0.226323941220
407.000000000000,15857.695072100596,0.274523665811
408.000000000000,15857.646527561101,0.268356454221
409.000000000000,15857.535551173223,0.218288669831
410.000000000000,15857.413770256979,0.223893977736
411.000000000000,15857.413874451968,0.207076154380
412.000000000000,15857.704791776105,0.302772810969
413.000000000000,15857.341623376708,0.247513472352
414.000000000000,15857.376332717413,0.227852729669
415.000000000000,15857.351205019839,0.250464981823
416.000000000000,15857.463995285316,0.226016040759
417.000000000000,15857.539021392871,0.239938667973
418.000000000000,15857.338991247294,0.252184179228
419.000000000000,15857.555772253585,0.218434134493
420.000000000000,15855.692959678578,0.334110687959
421.000000000000,15855.851156789135,0.254104591782
422.000000000000,15855.775307665810,0.222992470223
423.000000000000,15855.921184915240,0.263417167173
424.000000000000,15855.873232863443,0.277060717298
425.000000000000,15855.848515533424,0.210442951820
426.000000000000,15855.945871530972,0.307011308964
427.000000000000,15856.063914786941,0.236336068578
428.000000000000,15855.782679717238,0.291393464268
429.000000000000,15855.853457962987,0.276222304432
430.000000000000,15855.829271129782,0.353747518704
431.000000000000,15857.224800025553,0.407591336550
432.000000000000,15857.392473835542,0.278112094174
433.000000000000,15857.484090448392,0.212652141733
434.000000000000,15857.527401136209,0.232237406036
435.000000000000,15857.570858211862,0.233366106717
436.000000000000,15857.566278528520,0.222558165789
437.000000000000,15857.595181519177,0.231158155342
438.000000000000,15857.546627212398,0.214265108915
439.000000000000,15857.483742218954,0.240986947459
440.000000000000,15857.551904199401,0.240522380671
441.000000000000,15857.479399961892,0.288810075025
442.000000000000,15857.337059648542,0.228572821157
443.000000000000,15857.388547336124,0.244952795813
444.000000000000,15857.251527761922,0.239601519385
445.000000000000,15857.271430087527,0.200599761337
446.000000000000,15857.270939325401,0.231924982280
447.000000000000,15857.449813909789,0.248758092839
448.000000000000,15857.408003583425,0.221905395080
449.000000000000,15857.343385653825,0.218675053257
450.000000000000,15857.314421833742,0.249824484689
451.000000000000,15857.595112634019,0.212869921411
452.000000000000,15857.406390990489,0.212916280578
453.000000000000,15857.322416064835,0.193894825458
454.000000000000,15857.445075166523,0.188916046773
455.000000000000,15857.243954120944,0.235717072856
456.000000000000,15857.250327525513,0.221712487442
457.000000000000,15857.284313570741,0.226547416228
458.000000000000,15857.403113692249,0.226125323264
459.000000000000,15857.258065465181,0.220225472501
460.000000000000,15857.202911430179,0.216544036979
461.000000000000,15857.265644236428,0.236424865368
462.000000000000,15857.289060502862,0.218769821762
463.000000000000,15857.324539187941,0.200926025827
464.000000000000,15857.488300271052,0.278925998557
465.000000000000,15857.292457249507,0.202735469814
466.000000000000,15857.328019737070,0.290059213912
467.000000000000,15857.389486371616,0.206926049080
468.000000000000,15857.606942933497,0.257996555513
469.000000000000,15857.562008371582,0.272197696234
470.000000000000,15857.416562287302,0.220442506185
471.000000000000,15857.510515728443,0.233007354658
472.000000000000,15857.682849449995,0.251194134265
473.000000000000,15857.844799147801,0.232846133104
474.000000000000,15857.544564959784,0.190788381695
475.000000000000,15857.545741220110,0.263915739961
476.000000000000,15857.556409033195,0.231953441830
477.000000000000,15857.798391056753,0.252964217819
478.000000000000,15857.692954877672,0.227742834454
479.000000000000,15857.614323282671,0.235255797009
480.000000000000,15857.523398389583,0.206779405157
481.000000000000,15857.566718761629,0.257783201340
482.000000000000,15857.635480217470,0.209838132713
483.000000000000,15857.475589479711,0.174103678885
484.000000000000,15857.527554963352,0.238591967800
485.000000000000,15857.375849901709,0.248379357280
486.000000000000,15857.378074007211,0.250173972700
487.000000000000,15857.406618302441,0.252018172682
488.000000000000,15857.500986440089,0.228407249022
489.000000000000,15857.334033073494,0.283405898886
490.000000000000,15857.388468021900,0.221831923322
491.000000000000,15857.284833032834,0.267300957515
492.000000000000,15857.453488822654,0.252973261788
493.000000000000,15857.506812240335,0.232984853873
494.000000000000,15857.473739249699,0.252936949041
495.000000000000,15857.437732365215,0.217840418560
496.000000000000,15857.502725475295,0.244292150506
497.000000000000,15857.366520714962,0.241532401465
498.000000000000,15857.362846986265,0.234459675006
499.000000000000,15857.296427347470,0.163197194336
500.000000000000,15857.287389015504,0.202038262552
501.000000000000,15857.242566072135,0.211829995853
502.000000000000,15857.456778352896,0.257562669450
503.000000000000,15857.713739082626,0.238732098812
504.000000000000,15857.672347766280,0.196658966322
505.000000000000,15857.681606219605,0.263532938996
506.000000000000,15857.510313299725,0.194692882291
507.000000000000,15857.652302692228,0.235763033202
508.000000000000,15857.660501813609,0.222003139822
509.000000000000,15857.442168169631,0.250902071576
510.000000000000,15857.386231605082,0.221698755027
511.000000000000,15857.603031859866,0.264563390770
